smiles,value,cano_smiles
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC(=CC=C5)N,-0.0354297381845483,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccc(N)c4)nc31)C(O)C2O
C1=CC(=CC(=C1)I)CNC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C5=NOC=C5)O)O)Cl,-0.8920946026904804,OC1C(c2ccon2)OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C1O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N(C)C(C)C)O)O,-0.9030899869919436,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N(C)C(C)C)cc4)ncnc32)C(O)C1O
C1=CC=C(C=C1)NC(=O)NC2=NC=NC3=CC=CC=C32,-3.0791812460476247,O=C(Nc1ccccc1)Nc1ncnc2ccccc12
CC1=CN2C3=C(N=C2N1)N(C(=O)N(C3=O)CCN(C)C)CC4=CC=CC=C4,-1.9912260756924949,Cc1cn2c(nc3c2c(=O)n(CCN(C)C)c(=O)n3Cc2ccccc2)[nH]1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I,-0.380211241711606,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(I)c4)ncnc31)C(O)C2O
C1=CC=C2C(=C1)N=CC(=N2)C3=NC4=C(N3)C=C(C=C4)Cl,-2.8007170782823847,Clc1ccc2nc(-c3cnc4ccccc4n3)[nH]c2c1
CCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,-2.3201462861110542,CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)[nH]c2c1=O
C1CCC(C1)NC(=O)C2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O,-1.845098040014257,Nc1ncnc2c1ncn2C1OC(C(=O)NC2CCCC2)C(O)C1O
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NC5CC5C6=CC(=C(C=C6)F)F)C#CC7=CC=CC=C7,-1.2291697025391009,CNC(=O)C12CC1C(n1cnc3c(NC4CC4c4ccc(F)c(F)c4)nc(C#Cc4ccccc4)nc31)C(O)C2O
C1=CC=C(C=C1)CCNC2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)C(F)(F)F,-1.505149978319906,OCC1OC(n2cnc3c(C(F)(F)F)nc(NCCc4ccccc4)nc32)C(O)C1O
C1=CC=C(C=C1)N2C=C3C(=N2)C(=NC(=N3)CC4=CC=CC=C4O)N,-1.9867717342662448,Nc1nc(Cc2ccccc2O)nc2cn(-c3ccccc3)nc12
C1=CC=C(C=C1)CCNC(=O)C2=CN=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=CC=C5,-3.1303337684950066,O=C(Nc1ccccc1)Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12
C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,-3.1717264536532315,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CCCN1C=C2C(=N1)C3=NC(=NN3C(=N2)N)C4=CC=CO4,-2.635483746814912,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1
C1CC1NC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C(=O)NC5CC5)O)O)Cl,-0.7497363155690611,O=C(NC1CC1)C1OC(n2cnc3c(NC4CC4)nc(Cl)nc32)C(O)C1O
CCN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC(=CC=C4)C(F)(F)F)N(C1=O)C,-2.418301291319745,CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(C)c1=O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4C(=O)C,-2.08278537031645,CCCn1c(=O)c2[nH]c(-c3ccc(C=CC(=O)Nc4ccccc4C(C)=O)cc3)nc2n(CCC)c1=O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCOCCOOCCCCCNC(=S)NC5=CC(=C(C=C5)C6=C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.8506462351830666,Cn1cc2c(nc(NCCCOCCOOCCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
C1CCCC(CC1)NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5,-2.6232492903979003,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCCC3)c2[nH]1
CC1=NC2=C(C(=O)N1)N=C(S2)C3=CC=CC=C3,-1.9294189257142929,Cc1nc2sc(-c3ccccc3)nc2c(=O)[nH]1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NC)N4C=C(N=N4)C5=CC=CC=N5)O)O,-0.2552725051033061,CCNC(=O)C1OC(n2cnc3c(NC)nc(-n4cc(-c5ccccn5)nn4)nc32)C(O)C1O
CNC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)N,-2.7846172926328747,CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCCCNC(=S)NC5=CC(=C(C=C5)C6C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.7499997488564176,Cn1cc2c(nc(NCCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC(=CC=C5)C(F)(F)F,-0.5308397786165204,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccc(C(F)(F)F)c4)nc31)C(O)C2O
CC1(C2=C(C=C(C=C2)CNC3C4=C(NC=N3)N(C=N4)C5C(C(C(O5)CO)O)O)C(N1[O])(C)C)C,-2.4471580313422194,CC1(C)c2ccc(CNC3N=CNc4c3ncn4C3OC(CO)C(O)C3O)cc2C(C)(C)N1[O]
CN(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCCC4)NC=N3,-1.845098040014257,CN(C)c1ccc(Nc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1
C1CCC(CC1)CCOC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-2.7619278384205295,Nc1nc(OCCC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=CC=C(C=C1)NC(=O)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,-1.7075701760979365,O=C(Nc1ccccc1)Nc1nc(-c2cccnc2)nc2ccccc12
CC1CN2C(=C3C(=NC(=N3)C4=CC(=NN4C)C)N(C2=O)CC=C)N1,-0.7024305364455253,C=CCn1c2nc(-c3cc(C)nn3C)nc-2c2n(c1=O)CC(C)N2
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCOCCOCCCOCCOCCCNC(=S)NC5=CC(=C(C=C5)C6C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.8600000239347736,Cn1cc2c(nc(NCCCOCCOCCCOCCOCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CCN1C(=O)C2=C(N=C(N2)C3=CC=C(C=C3)OCC(=O)NC4=CC=C(C=C4)C#N)N(C1=O)CCCOC,-2.60000308662774,CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCCOC)c1=O
CCC1CN2C(=C3C(=NC(=N3)C4=CC=CC=C4)N(C2=O)C)N1,-0.9912260756924948,CCC1Cn2c(c3nc(-c4ccccc4)nc-3n(C)c2=O)N1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=CC=C(C=C4)OC)O)O,-2.1999999998736453,CCNC(=O)C1OC(n2cnc3c(NCc4ccc(OC)cc4)ncnc32)C(O)C1O
CN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3)NC=N2,-3.64738297011462,Cn1c(=O)n(Cc2ccccc2)c(=O)c2[nH]cnc21
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(C=N4)C5=CC=CC=N5,-2.0293837776852097,CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=COC(=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.380211241711606,Nc1nc(-c2ccco2)c2nnn(Cc3ccco3)c2n1
COC1=CC=C(C=C1)NC(=O)NC2=NC3=NN(C=C3C4=NC(=NN42)C5=CC=CO5)CCC6=CC=CC=C6,-0.16731733474817606,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1
C1=CC=C(C=C1)CCCN2C=C3C(=C2)N=C(N4C3=NC(=N4)C5=CC=CO5)N,-2.3820170425748683,Nc1nc2cn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12
CCOC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)NC,-0.6148972160331345,CCOC(=O)c1cnc(NC)n2nc(-c3ccco3)nc12
C1=CC=C(C=C1)C2=C3C(=NC(=N2)C4=CC=C(C=C4)Cl)N=CN3,-1.9731278535996983,Clc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1
COC1=CC=C(C=C1)C2=CN(N=C2)C3=NC4=C(C(=N3)NCC5=CC(=CC=C5)I)N=CN4C6C(C(C(O6)CO)O)O,-2.505149978319906,COc1ccc(-c2cnn(-c3nc(NCc4cccc(I)c4)c4ncn(C5OC(CO)C(O)C5O)c4n3)c2)cc1
C1=CC(=CC=C1CCC(=O)O)CCNN2C=NC3C(=C2NCCC(=O)N)N=CN3C4C(C(C(O4)CO)O)O,-2.0569048513364727,NC(=O)CCNC1=C2N=CN(C3OC(CO)C(O)C3O)C2N=CN1NCCc1ccc(CCC(=O)O)cc1
CC1(C2=C(C=C(C=C2)NC3C4=C(NC=N3)N(C=N4)C5C(C(C(O5)CO)O)O)C(N1)(C)C)C,-2.4471580313422194,CC1(C)NC(C)(C)c2cc(NC3N=CNc4c3ncn4C3OC(CO)C(O)C3O)ccc21
CN1C=C2C3=C(C(=CC=C3)OCC4=CC=CC=C4)N=C(C2=N1)N,-2.6989700043360187,Cn1cc2c(n1)c(N)nc1c(OCc3ccccc3)cccc12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)C(C5=CC=CC=C5)C6=CC=CC=C6,0.6020599913279624,Cn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1
CN1C=C2C(=N1)N=C(N=C2NC(=O)C3=CC=CC=C3)C4=CC=CC=C4,0.2218487496163564,Cn1cc2c(NC(=O)c3ccccc3)nc(-c3ccccc3)nc2n1
CC1=CC=C(C=C1)C2=NN3C(=NC4=CC=CC=C4N3C2=O)N,-1.4653828514484184,Cc1ccc(-c2nn3c(N)nc4ccccc4n3c2=O)cc1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NOC)Cl,-2.173186268412274,CNC(=O)C12CC1C(n1cnc3c(NOC)nc(Cl)nc31)C(O)C2O
C1=CC=C2C(=C1)C3=CN(N=C3C(=O)N2)C4=CC=C(C=C4)Cl,-0.4623979978989561,O=c1[nH]c2ccccc2c2cn(-c3ccc(Cl)cc3)nc12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)[N+](=O)[O-])NC(=O)CC5=CC=CC=C5,0.204815410317576,Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc([N+](=O)[O-])cc4)nc23)n1
C1CC(C1)NC(=O)C2C(C(C(S2)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I)O)O,-0.06818586174616162,O=C(NC1CCC1)C1SC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O
C1=CC=C(C=C1)C2=NN3C(=NC4=C(N3C2=O)C=C(C=C4)Cl)N,-2.470116353151004,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccccc3)nn12
CC1=CC=C(O1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=CC=CC=C4F,-2.4149733479708178,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)o1
CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)Cl)O)O,0.4000078224159021,CNC(=O)C1OC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O
C1=CC=C(C=C1)C(=O)NC2=NC3=C(C=C(C=C3)Cl)C4=NC(=NN42)C5=CC=CO5,-0.481442628502305,O=C(Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12)c1ccccc1
CC1=CC=CC=C1CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.5327543789924976,Cc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)NCC)O)O)C#CC4(CCCCC4)N,-1.434568904034199,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC4(N)CCCCC4)nc32)C(O)C1O
C1=CC=C(C=C1)CCCNC2=NC(=C3C(=N2)SC(=N3)C4=CC=CO4)N,-3.0549958615291417,Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12
CCOC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)Cl,-2.4913616938342726,CCOC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)C(O)C2O
C1=CC=C(C=C1)CN2C3=C(C(=NC(=N3)C4=CC=CC=C4)NC(=O)C5=CC(=CC=C5)Cl)N=N2,-3.727378569451489,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1cccc(Cl)c1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(N=N4)CN(C)C,-2.0681858617461617,CNc1nc(-n2cc(CN(C)C)nn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1CC(C1)C(=O)NC2=NC(=NC3=C2N=NN3CC4=CC=CC=C4)C5=CC=CC=C5,-3.4818724103106637,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)C1CCC1
C1=CC=C(C=C1)C2=NC3=C(C(=N2)NC(=O)C4=COC=C4)N=NN3CC5=CC=CC=C5F,-1.9590413923210936,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1F)c1ccoc1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(S3)C(=O)NCC4=CC(=CC=C4)F)O)O)Cl,-1.2405492482825995,CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)NCc2cccc(F)c2)C(O)C1O
C1=CC=C2C(=C1)C3=CC(=NN3C(=O)N2)C4=CC=CO4,-1.9030899869919435,O=c1[nH]c2ccccc2c2cc(-c3ccco3)nn12
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=NC(=NO4)C5=CC(=CC=C5)OC,-2.7781512503836434,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4nc(-c5cccc(OC)c5)no4)c3)nc2n(CCC)c1=O
CCOC(=O)C1=C(N=C(C(C1C#CC2=CC=CC=C2)C(=O)OCC3COC(O3)(C)C)C)C4=CC=CC=C4,-3.1172712956557644,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(C(=O)OCC2COC(C)(C)O2)C1C#Cc1ccccc1
C1=CC=C2C(=C1)C3=CC(=NN3C(=O)N2)C4=CC=CS4,-1.6020599913279625,O=c1[nH]c2ccccc2c2cc(-c3cccs3)nn12
COC1=CC=C(C=C1)CC(=O)NC2=NC(=NC3=NC(=NN32)C4=CC=CO4)OC5=CC=CC=C5,-3.716003343634799,COc1ccc(CC(=O)Nc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1
CCCN1C=C2C(=C1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC,-1.0,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2c1
CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,-0.9395192526186184,CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
CC1=CC=C(C=C1)C2=NC(=C3N2CCCCC3)C(=O)NC4=CC=CC=N4,-3.500000321342936,Cc1ccc(-c2nc(C(=O)Nc3ccccn3)c3n2CCCCC3)cc1
CCCCC1=C(C(=C(C(=[N+]1C)C2=CC=CC=C2)C(=O)OCC)CC)C(=O)SCC.[I-],-2.639486489268586,CCCCc1c(C(=O)SCC)c(CC)c(C(=O)OCC)c(-c2ccccc2)[n+]1C.[I-]
C1=CC=C(C=C1)C(=NC2=NC(=CC3=CC=CC=C32)C4=CC=CC=N4)N,-2.8633228601204563,NC(=Nc1nc(-c2ccccn2)cc2ccccc12)c1ccccc1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCN4CCN(CC4)C5=CC=C(C=C5)OC)O)O,-3.3121773564397787,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(OC)cc5)CC4)nc32)C(O)C1O
C1CC1NC(=O)C2C(C(C(S2)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I)O)O,-0.481442628502305,O=C(NC1CC1)C1SC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)N4CCOCC4)O)O)Cl,-3.5899998381415923,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)N2CCOCC2)C(O)C1O
C1=CC=C2C(=C1)NC(=O)C3=NN(C(=O)N23)C4=CC(=CC=C4)F,-1.7993405494535817,O=c1[nH]c2ccccc2n2c(=O)n(-c3cccc(F)c3)nc12
COC1=CC=CC=C1CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.531478917042255,COc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,-3.2638726768652235,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C#C,-1.3617278360175928,C#Cc1nc(NOC)c2ncn(C3OC(CO)C(O)C3O)c2n1
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CCl)O)O)Cl,-1.414973347970818,CONc1nc(Cl)nc2c1ncn2C1OC(CCl)C(O)C1O
CN1C2=C(C=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC,-1.7853298350107671,COc1ccc(NC(=O)Nc2nc3cnn(C)c3c3nc(-c4ccco4)nn23)cc1
C1=CC=C(C=C1)CN2C=C3C(=NC(=NC3=N2)C4=CC=CC=C4)N,-1.968482948553935,Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12
CCCSC1=NC(=CC(=N1)OCC2=CC=CC=C2)NC(=O)C,-0.8750612633917001,CCCSc1nc(NC(C)=O)cc(OCc2ccccc2)n1
COC1=CC=C(C=C1)C2=NN3C(=N2)C4=CN(N=C4N=C3NC(=O)C5=CC=CC=C5)CCC6=CC=CC=C6,-1.4608978427565478,COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(NC(=O)c4ccccc4)n3n2)cc1
C1CC1C(=O)NC2=NC(=C(C=C2)C#N)C3=CC=CO3,-2.513217600067939,N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1
CCOC(=O)C1=NN2C3=C(C=C(C=C3)Cl)NC(=O)C2=N1,-2.531478917042255,CCOC(=O)c1nc2c(=O)[nH]c3cc(Cl)ccc3n2n1
CC1=CN2C(=N1)N=C(N=C2NC(=O)C3CCCC3)C4=CC=CC=C4,-2.6127838567197355,Cc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC(=CC=C5)Cl,0.2218487496163564,CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
CC1=C(SC2=NC(=NC(=C12)N)C3=C(N=C(S3)NC(=O)C4=CC=CC=C4)C5=CC=CC=C5)C,-2.829946695941636,Cc1sc2nc(-c3sc(NC(=O)c4ccccc4)nc3-c3ccccc3)nc(N)c2c1C
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CN=CC=C5,-0.3374592612906561,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccnc4)nc31)C(O)C2O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCC5=CC=CC=C5,-0.3961993470957363,Cn1cc2c(nc(NCc3ccccc3)n3nc(-c4ccco4)nc23)n1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)Cl)NC(=O)NC5=CC=CC=C5,-0.23299611039215384,Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N)O)O,-1.1702617153949575,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(N)(=O)=O)cc4)ncnc32)C(O)C1O
CCNC1=C2C(=NN1C)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC6=C(C=C5)OCO6,-2.2624510897304293,CCNc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C
C1=CC=C(C=C1)COCCCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)NC6=CC=NC=C6,-1.146128035678238,O=C(Nc1ccncc1)Nc1nc2nn(CCCOCc3ccccc3)cc2c2nc(-c3ccco3)nn12
C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)N=C3NC(=O)CC5=CC=C(C=C5)I,-1.7986506454452689,O=C(Cc1ccc(I)cc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)CC(=O)NCCN)NC3=NC=NC4=C3N=CN4C5C(C(C(O5)CO)O)O,-1.0934216851622351,NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)cc1
CCC1CN2C(=C3C(=NC(=N3)C4=NN(C(=C4)C)C)N(C2=O)CC5=CC=CC=C5)N1,-1.1760912590556811,CCC1Cn2c(c3nc(-c4cc(C)n(C)n4)nc-3n(Cc3ccccc3)c2=O)N1
CCC[N+]1=C(C(=C(C(=C1CC)C(=O)SCC)CC)C(=O)OCC)C2=CC=CC=C2,-3.1303337684950066,CCC[n+]1c(CC)c(C(=O)SCC)c(CC)c(C(=O)OCC)c1-c1ccccc1
CC(C(=O)NC1=NC2=C(C=C(C=C2)Cl)C3=NC(=NN31)C4=CC=CO4)N,-3.0791812460476247,CC(N)C(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=CC=C(C=C1)C(CCNC(=O)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O)C6=CC=CC=C6,-2.5400039448500267,O=C(NCCC(c1ccccc1)c1ccccc1)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NNC(=S)NC5=CC(=C(C=C5)C6=C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-2.8920946026904804,Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CCN1C2=C(C(=O)N(C1=O)CC)N3CCCN(C3=N2)CCC4=CC(=CC=C4)OC,-3.5327543789924976,CCn1c(=O)c2c(nc3n2CCCN3CCc2cccc(OC)c2)n(CC)c1=O
CCSCC1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NN=CCC(C)C)O)O,-2.9106244048892007,CCSCC1OC(n2cnc3c(N)nc(NN=CCC(C)C)nc32)C(O)C1O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCN4CCN(CC4)C5=CC=C(C=C5)C(F)(F)F)O)O,-3.308350948586725,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)nc32)C(O)C1O
